Name of Bank,Basis,Area,Main item,Sub item,Period ,waarde
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2016H1,866
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2016H2,1742
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2017H1,852
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2017H2,1747
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2018H1,856
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2018H2,1699
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2019H1,827
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2019H2,1633
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2020H1,813
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2020H2,1559
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2021H1,806
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2021H2,1664
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2022H1,895
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2022H2,1779
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2023H1,889
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2023H2,1782
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2024H1,932
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2024H2,1910
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2014H2,340
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2015H1,349
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2015H2,663
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2016H1,-211
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2016H2,221
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2017H1,701
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2017H2,1114
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2018H1,415
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2018H2,766
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2019H1,323
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2019H2,496
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2020H1,75
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2020H2,540
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2021H1,178
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2021H2,827
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2022H1,374
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2022H2,523
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2023H1,277
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2023H2,601
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2024H1,470
ABN AMRO ,IFRS ,Profit and loss account ,Income ,Other income ,2024H2,877
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2014H2,1134
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2015H1,1144
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2015H2,1924
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2016H1,866
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2016H2,1806
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2017H1,1576
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2017H2,2770
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2018H1,1286
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2018H2,2334
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2019H1,1172
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2019H2,2046
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2020H1,-400
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2020H2,-45
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2021H1,339
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2021H2,1234
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2022H1,770
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2022H2,1867
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2023H1,1393
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2023H2,2697
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2024H1,1316
ABN AMRO ,IFRS ,Profit and loss account ,Result after tax ,Total ,2024H2,2403
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2014H2,15985
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2015H1,16738
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2015H2,18226
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2016H1,18056
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2016H2,18605
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2017H1,19257
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2017H2,19608
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2018H1,20098
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2018H2,20292
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2019H1,21158
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2019H2,21895
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2020H1,22330
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2020H2,21530
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2021H1,21617
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2021H2,21188
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2022H1,21610
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2022H2,21489
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2023H1,22033
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2023H2,21985
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2024H1,22934
ABN AMRO ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2024H2,23831
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2014H2,15426
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2015H1,16281
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2015H2,16768
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2016H1,17213
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2016H2,17775
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2017H1,18352
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2017H2,18781
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2018H1,19150
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2018H2,19342
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2019H1,19176
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2019H2,19913
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2020H1,19355
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2020H2,19548
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2021H1,19635
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2021H2,19206
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2022H1,19628
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2022H2,19507
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2023H1,20051
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2023H2,20003
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2024H1,20206
ABN AMRO ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2024H2,20357
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2014H2,109647
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2015H1,114930
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2015H2,108001
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2016H1,106138
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2016H2,104215
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2017H1,103745
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2017H2,106225
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2018H1,104510
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2018H2,105392
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2019H1,106593
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2019H2,109825
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2020H1,112057
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2020H2,110481
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2021H1,107194
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2021H2,117693
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2022H1,126676
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2022H2,128593
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2023H1,134487
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2023H2,140187
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2024H1,146348
ABN AMRO ,IFRS ,Solvency ,Risk weighted assets ,Total ,2024H2,140871
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2014H2,19.7
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2015H1,18.3
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2015H2,21.7
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2016H1,23.7
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2016H2,24.6
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2017H1,26.2
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2017H2,21.3
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2018H1,22.2
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2018H2,22.2
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2019H1,26.7
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2019H2,26.5
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2020H1,24.9
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2020H2,23.9
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2021H1,24.3
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2021H2,22.4
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2022H1,21.2
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2022H2,21
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2023H1,19.7
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2023H2,18.7
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2024H1,18.5
ABN AMRO ,IFRS ,Solvency ,Total capital ratio ,Total ,2024H2,20.2
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2014H2,14.6
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2015H1,14.6
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2015H2,16.9
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2016H1,17
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2016H2,17.9
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2017H1,18.6
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2017H2,18.5
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2018H1,19.2
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2018H2,19.3
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2019H1,19.9
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2019H2,19.9
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2020H1,19.9
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2020H2,19.5
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2021H1,20.2
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2021H2,18
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2022H1,17.1
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2022H2,16.7
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2023H1,16.4
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2023H2,15.7
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2024H1,15.7
ABN AMRO ,IFRS ,Solvency ,T1 capital ratio ,Total ,2024H2,16.9
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2014H2,14.1
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2015H1,14.2
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2015H2,15.5
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2016H1,16.2
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2016H2,17.1
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2017H1,17.7
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2017H2,17.7
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2018H1,18.3
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2018H2,18.4
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2019H1,18
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2019H2,18.1
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2020H1,17.3
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2020H2,17.7
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2021H1,18.3
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2021H2,16.3
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2022H1,15.5
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2022H2,15.2
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2023H1,14.9
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2023H2,14.3
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2024H1,13.8
ABN AMRO ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2024H2,14.5
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2016H2,15.4
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2017H1,15.9
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2017H2,15.9
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2018H1,15.4
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2018H2,15.5
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2019H1,15.6
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2019H2,15.1
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2020H1,15.7
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2020H2,15.1
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2021H1,15.2
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2021H2,15
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2022H1,15.1
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2022H2,14.5
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2023H1,14.7
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2023H2,14.4
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2024H1,14.3
ABN AMRO ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2024H2,14
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2016H2,75
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2017H1,74.8
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2017H2,74.7
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2018H1,74.9
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2018H2,75.7
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2019H1,75.3
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2019H2,74.7
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2020H1,74.9
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2020H2,74.9
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2021H1,75.1
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2021H2,74.8
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2022H1,75.4
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2022H2,75.3
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2023H1,75.3
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2023H2,74.7
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2024H1,74.7
ABN AMRO ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2024H2,73.9
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2016H2,75
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2017H1,74.8
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2017H2,74.7
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2018H1,74.9
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2018H2,75.7
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2019H1,75.3
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2019H2,74.7
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2020H1,74.9
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2020H2,74.9
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2021H1,75.1
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2021H2,74.8
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2022H1,75.4
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2022H2,75.3
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2023H1,75.3
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2023H2,74.7
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2024H1,74.7
ABN AMRO ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2024H2,73.9
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2014H2,15125
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2015H1,16591
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2015H2,16072
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2016H1,14931
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2016H2,14985
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2017H1,14227
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2017H2,14199
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2018H1,13063
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2018H2,12286
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2019H1,12145
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2019H2,13665
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2020H1,13108
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2020H2,13834
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2021H1,13109
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2021H2,12848
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2022H1,12461
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2022H2,13931
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2023H1,14620
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2023H2,15935
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2024H1,17451
Achmea ,IFRS ,Balance sheet items ,Assets ,Total ,2024H2,19514
Achmea ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2014H2,14044
Achmea ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2015H1,13793
Achmea ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2015H2,14649
